schema_name,table_name,column_name,data_type,data_type_ext,nullable,default_value,primary_key,foreign_key,unique_key,check_contraint,computed_column_definition,comments
dbo,GD_Users$,Notes,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GD_Users$,Prefix,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GD_Users$,PrimaryAddressId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GD_Users$,PrimaryEmailId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GD_Users$,PrimaryOrganizationId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GD_Users$,PrimaryPhoneId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GD_Users$,Salutation,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GD_Users$,ShowInStaffList,float,float,Y,,,,,,NULL,NULL
dbo,GD_Users$,SourceId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GD_Users$,Suffix,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GD_Users$,Title,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GD_Users$,UserType,float,float,Y,,,,,,NULL,NULL
dbo,GD_Venue$,AllocationPercentage,float,float,Y,,,,,,NULL,NULL
dbo,GD_Venue$,Attribid,float,float,Y,,,,,,NULL,NULL
dbo,GD_Venue$,AttribTypeId,float,float,Y,,,,,,NULL,NULL
dbo,GD_Venue$,Primary_Ind,float,float,Y,,,,,,NULL,NULL
dbo,GD_Venue$,RequestID,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,GeneralLedgerAccounts,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,GeneralLedgerAccounts,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,GeneralLedgerAccounts,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,GeneralLedgerAccounts,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,GeneralLedgerAccounts,DefaultInDashboard,bit,bit,N,,,,,,NULL,NULL
dbo,GeneralLedgerAccounts,DefaultOnPayment,bit,bit,N,,,,,,NULL,NULL
dbo,GeneralLedgerAccounts,Description,nvarchar,nvarchar(4000),Y,,,,,,NULL,NULL
dbo,GeneralLedgerAccounts,GeneralLedgerAccountId,int,int,N,,PK,,,,NULL,NULL
dbo,GeneralLedgerAccounts,GLAttribId,int,int,Y,,,,,,NULL,NULL
dbo,GeneralLedgerAccounts,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,GeneralLedgerAccounts,Name,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,GeneralLedgerAccounts,SourceId,int,int,Y,,,,,,NULL,NULL
dbo,GeneralLedgerAccounts,SourceTypeId,int,int,N,,,,,,NULL,NULL
dbo,GeocodingRequests,Count,int,int,N,,,,,,NULL,NULL
dbo,GeocodingRequests,Day,int,int,N,,PK,,,,NULL,NULL
dbo,GeocodingRequests,Month,int,int,N,,PK,,,,NULL,NULL
dbo,GeocodingRequests,Year,int,int,N,,PK,,,,NULL,NULL
dbo,GivingDataConfigs,CampaignDatesMigrated,bit,bit,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,ClientId,varchar,varchar(20),N,,,,,,NULL,NULL
dbo,GivingDataConfigs,DatesUpgraded,bit,bit,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,FiscalYearPaymentOverride,bit,bit,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,GeneralLedgerAttribTypeId,int,int,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,GiftsDbName,varchar,varchar(100),Y,,,,,,NULL,NULL
dbo,GivingDataConfigs,ImportPaymentAttribs,bit,bit,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,InstallType,varchar,varchar(10),N,,,,,,NULL,NULL
dbo,GivingDataConfigs,IntakeEntryDatesMigrated,bit,bit,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,PaymentFundsByPaymentAssignment,bit,bit,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,PaymentRequirementCodeId,int,int,Y,,,,,,NULL,NULL
dbo,GivingDataConfigs,PercentageAllocations,bit,bit,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,ProductTier,int,int,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,RequestRequirementsCodeId,int,int,Y,,,,,,NULL,NULL
dbo,GivingDataConfigs,StandAloneInstall,bit,bit,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,StatusesUpgraded,bit,bit,Y,,,,,,NULL,NULL
dbo,GivingDataConfigs,UnapprovedPaymentFundsByPaymentAssignment,bit,bit,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,UnapprovedPaymentOffsetDays,int,int,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,UnapprovedRequestOffsetDays,int,int,N,,,,,,NULL,NULL
dbo,GivingDataConfigs,UnapprovedRequestPaymentsByScheduledPayment,bit,bit,N,,,,,,NULL,NULL
dbo,GrantAmendments,AmendmentType,varchar,varchar(30),N,,,,,,NULL,NULL
dbo,GrantAmendments,ApprovalDate,date,date,Y,,,,,,NULL,NULL
dbo,GrantAmendments,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,GrantAmendments,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,GrantAmendments,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,GrantAmendments,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,GrantAmendments,GrantAmendmentId,int,int,N,,PK,,,,NULL,NULL
dbo,GrantAmendments,Notes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,GrantAmendments,RequestId,int,int,N,,,FK,,,NULL,NULL
dbo,GrantAmendments,SourceId,nvarchar,nvarchar(128),Y,,,,,,NULL,NULL
dbo,GrantAmendments,SourceTypeId,int,int,N,,,,,,NULL,NULL
dbo,GrantAmendments,Status,nvarchar,nvarchar(10),N,,,,,,NULL,NULL
dbo,GrantAmendmentVals,Field,varchar,varchar(255),N,,,,,,NULL,NULL
dbo,GrantAmendmentVals,GrantAmendmentId,int,int,N,,,,,,NULL,NULL
dbo,GrantAmendmentVals,GrantAmendmentValId,int,int,N,,PK,,,,NULL,NULL
dbo,GrantAmendmentVals,NewValue,sql_variant,sql_variant,Y,,,,,,NULL,NULL
dbo,GrantAmendmentVals,OldValue,sql_variant,sql_variant,Y,,,,,,NULL,NULL
dbo,GrantAssessmentGroups,AssessmentGroupId,int,int,N,,PK,FK,,,NULL,NULL
dbo,GrantAssessmentGroups,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,GrantAssessmentGroups,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,GrantAssessmentGroups,Enabled,bit,bit,Y,,,,,,NULL,NULL
dbo,GrantAssessmentGroups,RequestId,int,int,N,,PK,FK,,,NULL,NULL
dbo,GrantAssessmentSources,AssessmentGroupId,int,int,N,,PK,FK,,,NULL,NULL
dbo,GrantAssessmentSources,AssessmentSourceId,int,int,N,,PK,FK,,,NULL,NULL
dbo,GrantAssessmentSources,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,GrantAssessmentSources,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,GrantAssessmentSources,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,GrantAssessmentSources,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,GrantAssessmentSources,Enabled,bit,bit,Y,,,,,,NULL,NULL
dbo,GrantAssessmentSources,RequestId,int,int,N,,PK,FK,,,NULL,NULL
dbo,GrantAssessmentSources,RequestSpecificSource,bit,bit,N,,,,,,NULL,NULL
dbo,GrantAssessmentSources,RollupSource,bit,bit,N,,,,,,NULL,NULL
dbo,HasAttribs,AllocationAmount,money,money,N,,,,,,NULL,NULL
dbo,HasAttribs,AllocationPercentage,decimal,"decimal(13, 10)",N,,,,,,NULL,NULL
dbo,HasAttribs,AttribId,int,int,N,,,FK,,,NULL,NULL
dbo,HasAttribs,AttribTypeId,int,int,N,,,FK,,,NULL,NULL
dbo,HasAttribs,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,HasAttribs,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,HasAttribs,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,HasAttribs,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,HasAttribs,HasAttribId,int,int,N,,PK,,,,NULL,NULL
dbo,HasAttribs,ObjectType,varchar,varchar(20),N,,,,,,NULL,NULL
dbo,HasAttribs,OrganizationId,int,int,Y,,,FK,,,NULL,NULL
dbo,HasAttribs,PaymentId,int,int,Y,,,FK,,,NULL,NULL
dbo,HasAttribs,Priority,tinyint,tinyint,N,,,,,,NULL,NULL
dbo,HasAttribs,RequestId,int,int,Y,,,FK,,,NULL,NULL
dbo,HasAttribs,SourceId,nvarchar,nvarchar(128),Y,,,,,,NULL,NULL
dbo,HasAttribs,SourceTypeId,int,int,N,,,,,,NULL,NULL
dbo,HasAttribs,UserId,int,int,Y,,,FK,,,NULL,NULL
dbo,HasTags,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,HasTags,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,HasTags,HasTagId,int,int,N,,PK,,,,NULL,NULL
dbo,HasTags,InteractionId,int,int,Y,,,FK,,,NULL,NULL
dbo,HasTags,OrganizationId,int,int,Y,,,,,,NULL,NULL
dbo,HasTags,PortfolioId,int,int,Y,,,FK,,,NULL,NULL
dbo,HasTags,RequestId,int,int,Y,,,,,,NULL,NULL
dbo,HasTags,TagId,int,int,N,,,FK,,,NULL,NULL
dbo,Images,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Images,ContentType,varchar,varchar(255),N,,,,,,NULL,NULL
dbo,Images,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Images,Data,varbinary,varbinary(MAX),N,,,,,,NULL,NULL
dbo,Images,FileExtension,varchar,varchar(255),N,,,,,,NULL,NULL
dbo,Images,ImageId,int,int,N,,PK,,,,NULL,NULL
dbo,Import_Addresses,Address1,varchar,varchar(100),Y,,,,,,NULL,NULL
dbo,Import_Addresses,Address2,varchar,varchar(100),Y,,,,,,NULL,NULL
dbo,Import_Addresses,AddressId,int,int,N,,,,,,NULL,NULL
dbo,Import_Addresses,AddressType,varchar,varchar(20),N,,,,,,NULL,NULL
dbo,Import_Addresses,ChangeDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Addresses,City,varchar,varchar(30),Y,,,,,,NULL,NULL
dbo,Import_Addresses,Country,varchar,varchar(100),Y,,,,,,NULL,NULL
dbo,Import_Addresses,CreateDate,smalldatetime,smalldatetime,N,,,,,,NULL,NULL
dbo,Import_Addresses,Description,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Addresses,GeocodeDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Addresses,Lat,float,float,Y,,,,,,NULL,NULL
dbo,Import_Addresses,Lon,float,float,Y,,,,,,NULL,NULL
dbo,Import_Addresses,OrganizationId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Addresses,Primary,bit,bit,N,,,,,,NULL,NULL
dbo,Import_Addresses,SourceId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Addresses,SourceId2,int,int,N,,,,,,NULL,NULL
dbo,Import_Addresses,State,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Addresses,UserId,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Addresses,Zip,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Codes,AllocationPercentage,decimal,"decimal(13, 10)",Y,,,,,,NULL,NULL
dbo,Import_Codes,AttribId,int,int,N,,,,,,NULL,NULL
dbo,Import_Codes,AttribTypeId,int,int,N,,,,,,NULL,NULL
dbo,Import_Codes,Primary,bit,bit,N,,,,,,NULL,NULL
dbo,Import_Codes,RequestSourceId,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,Import_Documents,DocumentAssociation,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Documents,DocumentType,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Documents,FileName,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Documents,Id,int,int,Y,,,,,,NULL,NULL
dbo,Import_Documents,OrganizationSourceId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Documents,PaymentSourceId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Documents,RequestSourceId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Documents,RequirementSourceId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Documents,SourceId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Documents,SourcePath,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Documents,UserSourceId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_EmailAddresses,ChangeDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_EmailAddresses,CreateDate,smalldatetime,smalldatetime,N,,,,,,NULL,NULL
dbo,Import_EmailAddresses,Email,varchar,varchar(100),N,,,,,,NULL,NULL
dbo,Import_EmailAddresses,EmailType,varchar,varchar(20),N,,,,,,NULL,NULL
dbo,Import_EmailAddresses,Id,int,int,Y,,,,,,NULL,NULL
dbo,Import_EmailAddresses,UserId,varchar,varchar(50),N,,,,,,NULL,NULL
dbo,Import_GrantAmendments,AmendmentType,varchar,varchar(30),N,,,,,,NULL,NULL
dbo,Import_GrantAmendments,AppovalAmount,money,money,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,ApprovalDate,smalldatetime,smalldatetime,N,,,,,,NULL,NULL
dbo,Import_GrantAmendments,ChangeDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,ChangeUserSourceId,nvarchar,nvarchar(128),Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,CreateDate,smalldatetime,smalldatetime,N,,,,,,NULL,NULL
dbo,Import_GrantAmendments,CreateUserSourceId,nvarchar,nvarchar(128),Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,GrantEnd,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,GrantStart,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,GrantTerm,int,int,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,Id,int,int,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,Notes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,OldApprovalAmount,money,money,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,OldGrantEnd,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,OldGrantStart,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,OldGrantTerm,int,int,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendments,RequestSourceId,nvarchar,nvarchar(128),N,,,,,,NULL,NULL
dbo,Import_GrantAmendments,SourceId,nvarchar,nvarchar(128),N,,,,,,NULL,NULL
dbo,Import_GrantAmendments,Status,nvarchar,nvarchar(10),N,,,,,,NULL,NULL
dbo,Import_GrantAmendmentVals,Field,varchar,varchar(255),N,,,,,,NULL,NULL
dbo,Import_GrantAmendmentVals,GrantAmendmentId,int,int,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendmentVals,GrantAmendmentSourceId,nvarchar,nvarchar(128),N,,,,,,NULL,NULL
dbo,Import_GrantAmendmentVals,NewValue,sql_variant,sql_variant,Y,,,,,,NULL,NULL
dbo,Import_GrantAmendmentVals,OldValue,sql_variant,sql_variant,Y,,,,,,NULL,NULL
dbo,Import_Organizations,Aka,varchar,varchar(255),Y,,,,,,NULL,NULL
dbo,Import_Organizations,Background,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_Organizations,BackgroundId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,BoardMembers,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,BridgeNumber,varchar,varchar(10),Y,,,,,,NULL,NULL
dbo,Import_Organizations,ChangeDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Organizations,ChangeUserId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Organizations,ComplianceNotes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_Organizations,CreateDate,smalldatetime,smalldatetime,N,,,,,,NULL,NULL
dbo,Import_Organizations,CreateUserId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Organizations,Email,varchar,varchar(100),Y,,,,,,NULL,NULL
dbo,Import_Organizations,FaxExtension,nvarchar,nvarchar(30),Y,,,,,,NULL,NULL
dbo,Import_Organizations,FaxNumber,nvarchar,nvarchar(30),Y,,,,,,NULL,NULL
dbo,Import_Organizations,FiscalYearEnd,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Organizations,FullTimeStaff,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,HasAlert,bit,bit,N,,,,,,NULL,NULL
dbo,Import_Organizations,Id,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,LegalName,varchar,varchar(255),Y,,,,,,NULL,NULL
dbo,Import_Organizations,Mission,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_Organizations,MissionId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,Name,varchar,varchar(255),Y,,,,,,NULL,NULL
dbo,Import_Organizations,Notes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_Organizations,NotesId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,OfficePhoneExtension,nvarchar,nvarchar(30),Y,,,,,,NULL,NULL
dbo,Import_Organizations,OfficePhoneNumber,nvarchar,nvarchar(30),Y,,,,,,NULL,NULL
dbo,Import_Organizations,OrganizationComplianceStatusId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,ParentId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,PartTimeStaff,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,PrimaryAddressId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,PrimaryContactUserId,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Organizations,SortAs,varchar,varchar(255),Y,,,,,,NULL,NULL
dbo,Import_Organizations,SourceId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Organizations,TaxId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Organizations,Vision,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_Organizations,Volunteers,int,int,Y,,,,,,NULL,NULL
dbo,Import_Organizations,Website,varchar,varchar(100),Y,,,,,,NULL,NULL
dbo,Import_Organizations,YearFounded,int,int,Y,,,,,,NULL,NULL
dbo,Import_Payments,AccountName,varchar,varchar(100),Y,,,,,,NULL,NULL
dbo,Import_Payments,AccountNumber,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Payments,AddressId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Payments,Amount,decimal,"decimal(11, 2)",Y,,,,,,NULL,NULL
dbo,Import_Payments,BudgetFiscalYear,smallint,smallint,Y,,,,,,NULL,NULL
dbo,Import_Payments,CanceledAmount,decimal,"decimal(11, 2)",Y,,,,,,NULL,NULL
dbo,Import_Payments,CanceledDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Payments,ChangeDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Payments,ChangeUserId,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Payments,CheckClearedDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Payments,CheckNumber,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Payments,ContactUserId,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Payments,CreateDate,smalldatetime,smalldatetime,N,,,,,,NULL,NULL
dbo,Import_Payments,CreateUserId,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Payments,DeductibleAmount,decimal,"decimal(11, 2)",Y,,,,,,NULL,NULL
dbo,Import_Payments,GLId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Payments,Id,int,int,Y,,,,,,NULL,NULL
dbo,Import_Payments,InvoiceDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Payments,InvoiceNumber,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Payments,NonDeductibleAmount,decimal,"decimal(11, 2)",Y,,,,,,NULL,NULL
dbo,Import_Payments,Notes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_Payments,OrganizationId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Payments,OriginalScheduleDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Payments,PaymentDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Payments,PaymentNumber,tinyint,tinyint,Y,,,,,,NULL,NULL
dbo,Import_Payments,PaymentTypeId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Payments,ReceiptRequired,bit,bit,Y,,,,,,NULL,NULL
dbo,Import_Payments,ReferenceId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Payments,RequestId,varchar,varchar(20),N,,,,,,NULL,NULL
dbo,Import_Payments,ScheduleDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Payments,SourceId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Payments,SpecialInstructions,varchar,varchar(255),Y,,,,,,NULL,NULL
dbo,Import_Payments,StatusChangeDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Payments,StatusId,int,int,N,,,,,,NULL,NULL
dbo,Import_Payments,SupportTypeId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Payments,VoidDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Payments,VoidedAmount,decimal,"decimal(11, 2)",Y,,,,,,NULL,NULL
dbo,Import_Payments,VoidedDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Phones,ChangeDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Phones,CreateDate,smalldatetime,smalldatetime,N,,,,,,NULL,NULL
dbo,Import_Phones,Extension,varchar,varchar(30),Y,,,,,,NULL,NULL
dbo,Import_Phones,Id,int,int,Y,,,,,,NULL,NULL
dbo,Import_Phones,Number,varchar,varchar(30),N,,,,,,NULL,NULL
dbo,Import_Phones,PhoneType,varchar,varchar(20),N,,,,,,NULL,NULL
dbo,Import_Phones,UserId,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Relationships,ChangeDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Relationships,CreateDate,smalldatetime,smalldatetime,N,,,,,,NULL,NULL
dbo,Import_Relationships,EndDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Relationships,Id,int,int,Y,,,,,,NULL,NULL
dbo,Import_Relationships,Notes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_Relationships,OrganizationId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Relationships,RequestId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Relationships,RoleId,int,int,N,,,,,,NULL,NULL
dbo,Import_Relationships,SourceId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Relationships,StartDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Relationships,Title,varchar,varchar(100),Y,,,,,,NULL,NULL
dbo,Import_Relationships,UserId,varchar,varchar(50),N,,,,,,NULL,NULL
dbo,Import_Requests,AnticipatedApprovalDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Requests,ApplicationDueDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Requests,ApplicationReceiptDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Requests,ApprovalDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Requests,ca_reporting_amount,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,ca_reporting_notes,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,ChangeDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Requests,ChangeUserId,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Requests,CreateDate,smalldatetime,smalldatetime,N,,,,,,NULL,NULL
dbo,Import_Requests,CreateUserId,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,Import_Requests,DeclinationDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Requests,DeclinationNotes,text,text,Y,,,,,,NULL,NULL
dbo,Import_Requests,DeclinationNotesId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Requests,DeclinationReason,varchar,varchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,DispositionDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Requests,DocketNumber,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Requests,FIP_Type,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,FiscalSponsorId,varchar,varchar(20),Y,,,,,,NULL,NULL
dbo,Import_Requests,grant_initiative_description,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,GrantAmount,decimal,"decimal(11, 2)",Y,,,,,,NULL,NULL
dbo,Import_Requests,GrantFiscalYear,smallint,smallint,Y,,,,,,NULL,NULL
dbo,Import_Requests,Id,int,int,Y,,,,,,NULL,NULL
dbo,Import_Requests,ierf_due_diligence_board_review,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,ierf_due_diligence_noc4_work,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,ierf_due_diligence_overlap,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,ierf_due_diligence_risks,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,ierf_goals,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_Requests,ierf_probability,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_Requests,ierf_tactics,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Import_Requests,MatchAmount,decimal,"decimal(11, 2)",Y,,,,,,NULL,NULL
dbo,Import_Requests,MatchBenefitsReceived,decimal,"decimal(11, 2)",Y,,,,,,NULL,NULL
dbo,Import_Requests,MatchDate,smalldatetime,smalldatetime,Y,,,,,,NULL,NULL
dbo,Import_Requests,MatchDonorId,varchar,varchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,MatchDonorType,varchar,varchar(255),Y,,,,,,NULL,NULL
dbo,Import_Requests,MatchDonorUserId,int,int,Y,,,,,,NULL,NULL
dbo,Import_Requests,MatchHonoreeAddressId,int,int,Y,,,,,,NULL,NULL
